formula,predicted_Tc,efermi,band_gap,database_IDs
Pr1B3O6,2.142179489135742,2.03723149,5.3984,icsd-95850
Eu1Ni12B6,2.141132354736328,7.60234543,0.0,icsd-86371
Mn1Ni6O8,2.140005111694336,4.80416538,1.4245,icsd-40584
Gd1Ni4B1,2.1395092010498047,6.49740355,0.0,icsd-614352
Tm1Ni1C2,2.133424758911133,6.48963785,0.0,icsd-618578
Sm1Ni2B2,2.1324520111083984,6.04981537,0.0,icsd-615010
Tb1Ni2B2,2.1306495666503906,6.20052291,0.0,icsd-57003
Eu1Ni1Ge1,2.1240005493164062,4.82293644,0.0,icsd-62900
Cr7C3,2.1233139038085938,8.13538887,0.0,icsd-52289
Ni4B3,2.1210670471191406,9.16743106,0.0,icsd-150560
Ca1Cr1O4,2.1199512481689453,-0.07153711,2.3714,icsd-30283
Tm1In1Ni1,2.1117687225341797,6.28560299,0.0,icsd-640163
Li1Ce1Ge2,2.109395980834961,4.842905,0.0,icsd-52860
Gd1Ni12B6,2.108642578125,7.13242422,0.0,icsd-614353
Ba1B2Rh2,2.107168197631836,4.59101132,0.0,icsd-8155
Th1Ni2,2.095020294189453,7.59186158,0.0,icsd-646925
Zr1In1Ni4,2.094982147216797,8.45073211,0.0,icsd-59462
Dy1B2C2,2.0925045013427734,6.32878288,0.0,icsd-88558
Ce1B4Ru4,2.0924224853515625,8.20492162,0.0,icsd-612855
Eu1Ni1Ge3,2.0898609161376953,6.28267669,0.0,icsd-193126
Li2In1Pd1,2.0891895294189453,4.6858164,0.0,icsd-107088
Dy1Ni1Ge2,2.0844860076904297,6.47052961,0.0,icsd-629789
Ca1Zn1,2.0818824768066406,2.32093554,0.0,icsd-184361
Sm2Fe14B1,2.0777721405029297,4.69804216,0.0,icsd-603912
Dy1B4Rh1,2.0660877227783203,6.82245889,0.0,pf-25256
Cr23C6,2.0636234283447266,7.66645436,0.0,icsd-2837
Sr1Ni1Ge1,2.050783157348633,3.64472128,0.0,icsd-237303
Tm2In1Ni2,2.049245834350586,5.56243746,0.0,icsd-640159
Er2Ni10B5,2.048187255859375,6.96046102,0.0,icsd-613782
Gd2Mn17C3,2.0402870178222656,5.97660742,0.0,icsd-617945
Zn1Ni3B2,2.032102584838867,7.57951765,0.0,icsd-261932
Li2In1Rh1,2.029569625854492,4.36802558,0.0,icsd-107087
Tb1Ni12B6,2.025178909301758,7.68242576,0.0,icsd-603510
Tb1Ni4B1,2.023670196533203,6.7066691,0.0,icsd-156975
Er1Fe1C2,2.017477035522461,5.58150885,0.0,icsd-617647
Tb1B2Ru3,2.0129318237304688,6.57106817,0.0,icsd-615376
Ce2Ni5C3,2.0083160400390625,7.8652752,0.0,icsd-617366
Li1Dy1Ge1,2.0055007934570312,2.73325638,0.0,icsd-601244
Dy1Fe1C2,2.0037269592285156,5.49391958,0.0,icsd-617582
Th7Ni3,2.0027427673339844,7.70144547,0.0,icsd-646929
Er4In1Ni2Ge4,2.002105712890625,5.99196279,0.0,icsd-240334
Pr2In1Ni2,2.0001602172851562,5.61318464,0.0,icsd-640121
Ni1Te1,1.9969463348388672,7.03435205,0.0,icsd-76730
Pr1B4,1.9956245422363281,5.84089168,0.0,icsd-108073
Pu1B2Ru3,1.9947147369384766,9.60758799,0.0,icsd-600565
Li1Y4Ge4,1.9918651580810547,3.56644996,0.0,pf-12675
Ca1Ge2O5,1.9883193969726562,3.38726056,2.6966,icsd-156194
Li1In2Rh1,1.9547157287597656,8.09266731,0.0,icsd-106806
Li8Ce7Ge10,1.9443798065185547,4.86243209,0.0,icsd-424317
Sr2B8Ru7,1.9422664642333984,6.29287364,0.0,icsd-33848
Th1B2Ru3,1.9342231750488281,8.15012406,0.0,icsd-44574
Tb1B4Ru1,1.927480697631836,7.04280834,0.0,icsd-615371
Pr1Ni1Ge2,1.9271888732910156,6.38748399,0.0,icsd-637376
Ca1B2Rh2,1.9268779754638672,4.98602352,0.0,icsd-49737
Th1B4O8,1.9174041748046875,4.229028,4.4289,icsd-426310
Eu1Ni2Ge2,1.9161434173583984,5.74307426,0.0,icsd-87254
Ca1Bi2,1.9147567749023438,5.09722557,0.0,icsd-659277
Sm1B4Ru4,1.9143199920654297,6.84862974,0.0,icsd-421309
Ni6Mo6C1,1.909402847290039,8.46859333,0.0,icsd-77164
Eu1B4Ru1,1.9061431884765625,6.19426011,0.0,icsd-420990
In2Ni21B6,1.8999881744384766,8.55893408,0.0,icsd-380216
Pr1Ni1C2,1.8939590454101562,6.16415579,0.0,icsd-80482
Ca2Ge1Pd2,1.8896980285644531,4.42809481,0.0,icsd-251662
Li1Ce1Sn1,1.8839588165283203,6.00934685,0.0,icsd-603175
Sm3Ni1,1.8766517639160156,3.78800493,0.0,icsd-646695
Pr1Ni4B1,1.8738574981689453,6.67804133,0.0,icsd-614412
Ce1Ni12B6,1.8727970123291016,8.27002449,0.0,icsd-60771
Er2Ni2Sn1,1.872385025024414,6.0119879,0.0,icsd-196360
Ti1Ni1,1.8723773956298828,7.00764848,0.0,icsd-164154
Ca5Pd2,1.865427017211914,2.90905796,0.0,icsd-619503
Dy1In2Ni1,1.8590068817138672,7.22476931,0.0,icsd-629858
Ti2Ni1,1.8569259643554688,6.57345179,0.0,icsd-646962
Tm2Ni21B6,1.856801986694336,7.59311837,0.0,icsd-20399
Nd1B2Rh3,1.8426074981689453,6.2086553,0.0,icsd-614963
Li3Pr1Bi2,1.840200424194336,3.95974913,0.0,icsd-192950
Nd1In1Ni4,1.8372745513916016,7.44668371,0.0,pf-33439
Sn1B4O7,1.836996078491211,5.1445037,3.571999999999999,icsd-249206
Y1Ni1Ge1,1.836669921875,5.96448933,0.0,icsd-427255
Li6Zr2O7,1.8338031768798828,0.65925756,3.837,icsd-73835
Mn1Ni1,1.8292407989501953,6.22194089,0.0,icsd-104917
Li3Zn2Sn4,1.8133602142333984,4.45570025,0.0,icsd-237636
Tm1B4,1.806661605834961,5.86685332,0.0,icsd-615613
Eu1B6,1.8029136657714844,5.71145427,0.0,icsd-613840
Ba1Ni1Sn3,1.7959728240966797,6.7267524,0.0,icsd-58662
Gd1Fe1C2,1.7944679260253906,5.26292984,0.0,icsd-617719
Tm1Ni2,1.7927532196044922,5.92765295,0.0,icsd-646999
Ca1Ti1O3,1.7863731384277344,3.09815529,2.3053,icsd-167888
Ca1Ni4Sn2,1.7826385498046875,7.57890195,0.0,icsd-418133
Li1Dy1Sn1,1.7805156707763672,4.45235774,0.0044000000000004,icsd-603144
Nd1Ni1O3,1.7795047760009766,4.04176444,0.0,icsd-67725
Nd1Ni1Ge2,1.7741107940673828,6.27476188,0.0,icsd-57093
Tm2Ni10B5,1.7692928314208984,7.11897655,0.0,icsd-615054
Tm1Ni3,1.7626113891601562,6.07197,0.0,icsd-646988
Tb2Fe14B1,1.7597370147705078,4.5684077,0.0,icsd-614223
Y15Ni32,1.7582931518554688,5.75240403,0.0,icsd-638401
Eu1In2Ni9,1.7580814361572266,7.387117,0.0,icsd-192656
Zr1Zn1Ni4,1.7460899353027344,6.56790083,0.0,icsd-105477
Tm1B4Ru4,1.7325096130371094,6.87660248,0.0,icsd-615387
Zn1Ni1,1.7288665771484375,5.10916103,0.0,icsd-647134
Pr1In1Ni2,1.7283554077148438,6.5219617,0.0,icsd-658678
Th1In1Ni1,1.7283153533935547,8.33779027,0.0,icsd-640155
Tb1B4Ru4,1.7198123931884766,7.00318067,0.0,icsd-615375
Li2Pd1O2,1.7195243835449219,2.73987329,1.1973000000000005,icsd-19007
Cs2Ni1O2,1.7093124389648438,0.95445764,2.6343,icsd-423923
Gd1Ni1C2,1.7089729309082031,6.20622663,0.0,icsd-617949
Tb4C5,1.7064552307128906,4.18825079,0.0,icsd-84870
Sr1C6,1.7055282592773438,5.79066679,0.0,pf-7333
Sr19Li44,1.7027854919433594,0.69184211,0.0227999999999999,icsd-421227
Pr1Ni1B4,1.7016448974609375,6.29091282,0.0,icsd-614993
Ca2Cu1,1.6923103332519531,2.80008992,0.0,icsd-108865
Ce1Mn1B4,1.6902656555175781,8.45736156,0.0,pf-31101
Y1In1Ni1,1.6902503967285156,6.320198,0.0,icsd-59455
Ca1In1Rh1,1.687692642211914,5.48002801,0.0,icsd-410841
Zn22Ni3,1.687612533569336,3.77691648,0.0,pf-26850
Fe1Ni1,1.6866092681884766,6.83864477,0.0,icsd-103555
Th2Fe14B1,1.6840171813964844,5.98999241,0.0,icsd-614228
Ca1Pd2,1.6807594299316406,4.00417202,0.0,icsd-58927
Li1Sm1Sn1,1.678863525390625,4.22208564,0.0,icsd-603152
Dy1Ni1C2,1.6760292053222656,6.46987556,0.0,icsd-80485
Eu1In1Ni5,1.6751556396484375,7.76968145,0.0,icsd-261705
Li7Sn2,1.6734428405761719,2.88928536,0.0,icsd-291023
Dy1B4Ru4,1.6709232330322266,6.91933107,0.0,icsd-613688
Li2Ru1F6,1.6625862121582031,0.34432287,0.0398,icsd-165210
Sm1Ni1,1.659109115600586,4.51065513,0.0,icsd-646694
Zn3Ni20B6,1.6574783325195312,7.36844577,0.0,icsd-44536
Th1B2Ru2,1.6571235656738281,7.29319258,0.0,icsd-601365
Pu1B2Rh3,1.6450309753417969,8.89100619,0.0,icsd-600567
Ca1Ni2,1.6440200805664062,5.83747408,0.0,icsd-58915
Ca1Zn1Pd1,1.642751693725586,3.40862927,0.0,pf-35201
Ca1Bi1Pd1,1.6426887512207031,5.03615474,0.0,pf-32917
Ni6Ge2B1,1.6395988464355469,8.41618002,0.0,icsd-185118
Ca1B2Rh3,1.6387786865234375,6.30890132,0.0,icsd-66767
Li1Er1Sn1,1.638570785522461,4.48833626,0.0,icsd-603146
Ni1Xe2F16,1.6376190185546875,-3.8672743,3.086,icsd-71118
Ti2B1Rh6,1.62994384765625,7.02599705,0.0,icsd-415337
Np1B12,1.628763198852539,8.15932994,0.0,icsd-615105
Er3Ni1,1.6210918426513672,3.65427075,0.0,icsd-659049
Er1Ni5Ge3,1.6155986785888672,6.30615914,0.0,icsd-600088
Ca3Pd2,1.6075820922851562,3.13362552,0.0,icsd-619502
B1Mo1,1.598672866821289,9.71915682,0.0,icsd-24280
Ca1Ge2Rh2,1.5973186492919922,5.82941701,0.0,icsd-52760
Tm1Ni1Ge1,1.5968570709228516,5.83525089,0.0,icsd-53863
Sm1In1Ni1,1.5939979553222656,6.09183397,0.0,icsd-167633
Tb1Ni1C2,1.5908641815185547,6.46874777,0.0,icsd-618574
Ca1Cu2Sn2,1.5792961120605469,6.58693145,0.0,icsd-417717
Ni1Ge1,1.5760116577148438,8.30223044,0.0,icsd-52124
B1Pd3,1.5751686096191406,5.08191203,0.0,icsd-94235
Li1Rh1,1.5669593811035156,3.32371411,0.0,icsd-150551
Be1Ni1,1.5647697448730469,7.20320726,0.0,icsd-616367
Dy3Ni2,1.5636272430419922,4.36557112,0.0,icsd-2334
Li3Ce1Bi2,1.5634937286376953,4.74959477,0.0,icsd-192949
Ce1B2Rh2C1,1.5633544921875,7.51287101,0.0,icsd-150150
Dy2Ni10B5,1.5628852844238281,7.09600733,0.0,icsd-613657
Ni3Te1O6,1.5546760559082031,6.18059118,0.0,icsd-237872
Ca3Cu8Sn4,1.5494251251220703,6.56294166,0.0,icsd-417716
Y1Ni1O3,1.5491771697998047,3.86107093,0.0,icsd-92047
Sr1Ni1Sn3,1.545522689819336,6.92598601,0.0,icsd-105366
Ce1Zn1Ni1,1.5452651977539062,6.72601642,0.0,icsd-656582
Er1Ni2Ge2,1.5425891876220703,6.47351763,0.0,icsd-109428
Ce1Ni5Sn1,1.5353927612304688,8.91253904,0.0,icsd-20350
Ce1B1O3,1.5289897918701172,7.33696603,0.0586999999999999,icsd-99689
Dy1Ni2,1.5254859924316406,6.03719267,0.0,icsd-630006
Li5Bi1O5,1.524343490600586,1.20367137,1.3597,icsd-203031
Ca1Sn1Pd1,1.496786117553711,5.76634849,0.0,icsd-602357
Ni1Te2,1.4964847564697266,7.81585839,0.0,icsd-159382
Y1Ni1,1.4813861846923828,4.79436289,0.0,icsd-653589
Mn1Ni1Ge1,1.4812259674072266,7.47363299,0.0,icsd-41918
Y1B4Ru4,1.4781532287597656,6.98576297,0.0,icsd-44582
Pr1B1O3,1.4700870513916016,2.28260013,4.6526,icsd-421745
Ce1Ni1,1.46380615234375,8.05305856,0.0,icsd-154440
Li1Pd1,1.456787109375,2.64572742,0.0,icsd-659883
Dy1Ni1,1.4550952911376953,4.83623982,0.0,icsd-630008
Sm1B6,1.454427719116211,6.83202031,0.0,icsd-615478
Ce3Ni2Ge7,1.4505500793457031,7.81635017,0.0,pf-41529
Tb3Ni1,1.4364242553710938,3.90428188,0.0,icsd-105396
Li17Sn4,1.4314289093017578,2.31203774,0.0,icsd-240046
Tb1Ni2Ge2,1.4233779907226562,6.47349035,0.0,icsd-57104
Er1Ni1Ge1,1.4178752899169922,5.85550574,0.0,icsd-630636
Ce1Ni4B1,1.4178619384765625,8.49498204,0.0,icsd-612812
Ca1Pd5,1.415822982788086,3.14925716,0.0,icsd-106357
Gd1In1Ni4,1.4135913848876953,6.85085475,0.0,pf-21652
B3Pd16,1.4107112884521484,4.47780626,0.0,icsd-192022
Tm3Ni1,1.4080257415771484,3.56170352,0.0,icsd-646986
Ca1In1Pd1,1.4068851470947266,5.29618915,0.0,icsd-58689
Np1Ni2Ge2,1.3879547119140625,9.21129245,0.0,icsd-637368
Ca1Rh1O3,1.3832740783691406,4.01795304,0.0,icsd-164774
B1Pd5,1.3763446807861328,4.63012109,0.0,icsd-192021
Li1Gd1Sn1,1.3702812194824219,4.23559447,0.0,icsd-603171
Y3Ni1Ge2,1.3701362609863281,3.99883982,0.0,pf-440
Li1Pr1Sn1,1.366739273071289,4.14458707,0.0050000000000007,icsd-603176
Dy1Ni1O3,1.36199951171875,3.71095345,0.0,icsd-162114
In7Ni3,1.3538017272949219,7.97055855,0.8483999999999998,pf-25262
Dy1Ni2Ge2,1.336160659790039,6.51203638,0.0,icsd-79937
Np1Ni2,1.3348064422607422,12.54023685,0.0,icsd-105305
Li2O1,1.332223892211914,-0.00053712,4.8986,icsd-57411
Nd1In1Ni2,1.3279571533203125,6.50764986,0.0,icsd-658679
Eu1In4Ni1,1.3131122589111328,7.00705977,0.0,icsd-631346
Zn11Ni2,1.3118934631347656,4.20391891,0.0,icsd-424900
Ce1B3O6,1.2989330291748047,7.50485191,0.0,icsd-417721
In3Ni2,1.29656982421875,8.90197844,0.0,icsd-640109
Tb1Ni1Ge3,1.2955493927001953,6.57753892,0.0,icsd-600215
Zr1In1Ni2,1.2923412322998047,7.65480843,0.0,icsd-59460
Ce2In1Ni2,1.2893104553222656,8.22534892,0.0,icsd-150615
Nd1Ni1Bi1,1.2892093658447266,5.95675443,0.5118999999999998,pf-14769
Np1Ni5,1.2841777801513672,9.60178327,0.0,pf-41467
Pr1Ni1O3,1.282318115234375,4.19196915,0.0,icsd-67721
Ce1In1Ni4,1.2705211639404297,9.09962026,0.0,pf-1965
Tm1Ni1Bi1,1.267110824584961,6.11758858,0.1490999999999998,icsd-58825
Ca1Ge2Ru2,1.2658939361572266,5.81559477,0.0,icsd-52761
Ca1In2Ni1,1.2588748931884766,6.68593359,0.0,icsd-619378
Th1Ni1Sn1,1.2581253051757812,7.38321914,0.2675,icsd-646770
Pr1Ni1,1.253854751586914,4.8591185,0.0,icsd-99823
Ca2In1Pd2,1.2488422393798828,4.54153855,0.0,icsd-418202
Ca3In4Ni8,1.2470684051513672,6.62558984,0.0,icsd-411733
Li15Pd4,1.2464675903320312,1.17868093,0.0,icsd-642260
Tb1Ni5,1.241546630859375,6.52948298,0.0,icsd-186005
Gd1Ni1,1.2363643646240234,4.41516007,0.0,icsd-636042
Ba1Ni1F4,1.2353458404541016,-0.4678982,4.6572,icsd-23141
Ca1Zn2,1.231536865234375,2.69810837,0.0,icsd-184362
Nd1In1Ni1,1.2258491516113281,6.26638049,0.0,icsd-167631
Ce3Ni13B2,1.2252578735351562,8.43270514,0.0,icsd-612805
Tb1Ni2,1.2218494415283203,6.18216075,0.0,icsd-154459
Er1Ni1,1.2213916778564453,4.81056313,0.0,icsd-630814
Dy1In1Ni1,1.214620590209961,6.3586722,0.0,icsd-55846
Nd1Ni1Sn1,1.209634780883789,6.37222767,0.0,icsd-419195
Li1Ge1,1.1977519989013672,2.48529575,0.0,icsd-42062
Tm2Ni15B9,1.1862545013427734,7.7838343,0.0,icsd-615053
Pr3Ni4Ge4,1.1849212646484375,4.86018712,0.0,icsd-600670
Er2In1Ni2,1.1838302612304688,5.61682515,0.0,icsd-630688
Dy1Ni1Ge3,1.1794719696044922,6.42254271,0.0,icsd-600190
Eu1B2Rh3,1.1775588989257812,6.07415282,0.0,icsd-613864
Ce1In1Ni1,1.1769371032714844,8.56248756,0.0,icsd-156941
Tb1Ni1Ge1,1.1714134216308594,5.82314656,0.0,icsd-57101
Nd1Ni5Sn1,1.165374755859375,7.62937724,0.0,icsd-290362
Dy1Ni1Ge1,1.161966323852539,5.8593129,0.0,icsd-657256
Sr1Ni4Sn2,1.1596145629882812,7.23709601,0.0,icsd-418131
Gd1In2Ni9,1.1524410247802734,7.80533686,0.0,icsd-192646
Ce1B2Ru3,1.146993637084961,8.37334088,0.0,icsd-612852
Pr1B6,1.146820068359375,7.04511457,0.0,icsd-602753
Ti1Ni1Sn1,1.1434898376464844,7.66299415,0.4527000000000001,icsd-190991
Tb1Ni1,1.1411552429199219,4.85488819,0.0,icsd-105395
Tb1Ni1Bi1,1.1329917907714844,6.06942499,0.2301000000000002,pf-35808
Ce1Ni1Ge2,1.1254444122314453,7.93368537,0.0,icsd-621236
Dy1Ni5,1.1237831115722656,6.49261883,0.0,icsd-103335
Pr1B2C2,1.1234264373779297,6.15133042,0.0,icsd-94037
Y2Ni7,1.1070194244384766,6.40130209,0.0,icsd-647051
Sr1Ni2Ge2,1.1068572998046875,5.45012622,0.0,icsd-409
Tm1Ni1,1.1039543151855469,4.70491014,0.0,icsd-646985
Nd1Ni1Ge1,1.1034183502197266,5.60267895,0.0,pf-40302
Ca1B1Pd3,1.0970420837402344,4.65691955,0.0,pf-28866
Th1Ni2Sn2,1.0882129669189453,8.78493465,0.0,icsd-602652
Tm1Ni5,1.0859565734863281,6.45011115,0.0,icsd-105433
Tb1In1Ni1,1.079751968383789,6.38376542,0.0,icsd-640154
Ni1Te2Pd2,1.0709915161132812,7.55205673,0.0,icsd-416512
Ni1Ge1Pd1,1.0684051513671875,7.45568832,0.0,icsd-87913
Tm1Ni1Sn1,1.0620002746582031,6.81445094,0.0,icsd-646788
Dy1Ni1Bi1,1.0566349029541016,6.06016806,0.2084000000000001,icsd-58779
Ca1In2Pd1,1.0508270263671875,6.21946046,0.0,icsd-408881
Th1Ni1,1.0443115234375,7.82087147,0.0,icsd-646930
Li1C12,1.039175033569336,5.10006627,0.0,icsd-193440
Y1Ni5Ge3,1.035531997680664,7.43767914,0.0,icsd-76357
Gd1Ni1O3,1.0315685272216797,4.23160946,0.0,icsd-88040
Ti1Ni1Ge1,1.0279064178466797,7.6656837,0.0,icsd-53862
Tb1Zn1Ni1,1.0064411163330078,4.27291371,0.0,icsd-416821
Zr2In1Ni2,1.0031147003173828,6.59128458,0.0,icsd-107372
Pr1In1Ni1,0.9993228912353516,6.24670093,0.0,icsd-167629
Er1Ni3,0.98956298828125,6.27022527,0.0,icsd-152847
Ca1In2Rh1,0.9888134002685547,6.29498032,0.0,pf-14168
Tb1Ni1Sn1,0.9849529266357422,6.67991399,0.0,icsd-54301
Pr2Ni7,0.9707813262939453,6.1534858,0.0,icsd-646240
Ce1B2C2,0.9683055877685547,8.25102507,0.0,icsd-88857
Y2In1Ni2,0.9584026336669922,5.61277224,0.0,icsd-640169
Gd1Ni5,0.9475555419921875,6.38890532,0.0,icsd-168658
Pu1Ni5,0.9462432861328125,8.89789966,0.0,icsd-105323
Dy1Ni1Sn1,0.9457054138183594,6.66545358,0.0,icsd-630037
Tb1B12,0.9434432983398438,5.65854177,0.0,icsd-615534
Li2Pd1,0.9324436187744141,2.17428354,0.0,icsd-104773
Ti1Ni1O3,0.9304981231689453,4.91982181,0.0,icsd-38157
Ca5Rh1,0.9156780242919922,2.4385811,0.0,pf-39590
Ca2Ni3Ge2,0.9127731323242188,4.68343653,0.0,icsd-421074
Nd1In2Ni9,0.8999576568603516,7.78587273,0.0,icsd-192655
Ce1Ni1B4,0.8975620269775391,8.33042048,0.0,icsd-612813
Er1Ni1Bi1,0.8905582427978516,6.05514116,0.1699999999999999,pf-14835
Y3Ni2,0.8864383697509766,4.21523618,0.0,icsd-1287
Er2Fe14B1,0.8850517272949219,4.53240458,0.0,icsd-613716
Pr1In2Ni9,0.8842983245849609,7.88878229,0.0,icsd-192642
Dy1B12,0.8793563842773438,5.66366173,0.0,icsd-613592
Y1Ni1Bi1,0.8722000122070312,6.10725711,0.2016,icsd-58826
Er1Zn1Ni1,0.870147705078125,4.14971833,0.0,icsd-656587
Ce1Ni1Ge1,0.8698577880859375,7.504866,0.0567999999999999,icsd-99672
Ce1Ni5,0.8609390258789062,8.17185468,0.0,icsd-102232
Dy1Zn1Ni1,0.8515872955322266,4.28045062,0.0,icsd-656586
Y1Ni1Sn1,0.8392829895019531,6.68832652,0.0,icsd-105378
Er1Ni5,0.8389225006103516,6.58184248,0.0,icsd-196418
Gd1Ni2,0.8362541198730469,5.94032584,0.0,icsd-636024
Li2O2,0.8302288055419922,1.48740273,1.9743,icsd-180557
Th1Ni5,0.8158836364746094,8.02152364,0.0,icsd-646923
Th1Ni2Ge2,0.8135929107666016,8.00601375,0.0,icsd-55343
Nd1Ni2Sn2,0.8009986877441406,7.17601401,0.0,icsd-160053
Zr2Ni7,0.7955188751220703,6.90258878,0.0,icsd-2778
Gd1Ni1Bi1,0.7926864624023438,5.06653996,0.0,icsd-58785
Ti2In1Ni2,0.7856941223144531,7.84091106,0.0,icsd-107330
Ca1Ni2Ge2,0.7808113098144531,5.9319642,0.0,icsd-619321
Dy2Fe14B1,0.7782497406005859,4.71827493,0.0,icsd-613620
Ca2Ni7,0.7767143249511719,5.79756755,0.0,icsd-619443
Nd1Ni1Ge3,0.775390625,6.23634588,0.0,icsd-600213
Tb2Ni7,0.7633438110351562,6.40771908,0.0,icsd-646863
Pr1Ni2Sn2,0.7515716552734375,6.96646561,0.0,icsd-646290
Tb2Fe14C1,0.7483024597167969,4.9169414,0.0,icsd-617864
Th1B6,0.7406826019287109,8.56450316,0.0,icsd-615576
Er1Ni1Sn1,0.7364940643310547,6.67348928,0.0,icsd-600638
Ce1Ni1Sn1,0.7363567352294922,8.59133784,0.0,icsd-157922
Mn1Ni1O3,0.7343635559082031,4.01646301,0.0,icsd-31853
Ce1B2Rh3,0.7302436828613281,7.83489014,0.0,icsd-612834
Tb1Ni3,0.7204437255859375,6.31453507,0.0,icsd-646864
Pr1Ni1Bi1,0.7195777893066406,5.78049177,0.3337999999999992,pf-37184
Gd1Ni1Ge3,0.7148094177246094,5.57110683,0.0,icsd-600214
Y1Ni2Ge2,0.7128486633300781,6.50813945,0.0,icsd-62933
Tm2Fe14B1,0.7086544036865234,4.51577697,0.0,icsd-44301
Pr1Ni5,0.708343505859375,6.44883295,0.0,icsd-182521
Ce1Ni2,0.6885662078857422,9.38692474,0.0,icsd-621596
Nd1Ni5,0.6885528564453125,6.46727401,0.0,icsd-160055
Pr1Zn1Ni1,0.6813545227050781,4.3569581,0.0,icsd-54295
Ce2Ni3Ge5,0.6701507568359375,7.08265365,0.0,pf-41450
Y1Ni1Ge3,0.6570491790771484,6.46665756,0.0,icsd-60646
Ce1Ni2Sn2,0.6435928344726562,8.62434433,0.0,icsd-621690
Sm1Ni2,0.6424312591552734,6.02553657,0.0,icsd-646699
Mn1Ni3,0.6417236328125,7.2372785,0.0,icsd-104920
Eu1Ni5,0.6355972290039062,5.85950551,0.0,icsd-631421
Ni3Mo1,0.6351280212402344,8.39069138,0.0,icsd-105046
Th2Ni7,0.6349239349365234,8.39991786,0.0,icsd-646927
Dy2Ni7,0.6318264007568359,6.36447337,0.0,icsd-629979
Er1B12,0.6273059844970703,5.67024088,0.0,icsd-613695
Li1Pd7,0.6215000152587891,3.97703391,0.0,icsd-642266
Pr5Ni19,0.6123733520507812,6.35349499,0.0,icsd-182519
Ca1Be13,0.5997753143310547,3.9080229,0.0,icsd-58692
Nd1Ni2Ge2,0.5882358551025391,6.29654096,0.0,icsd-637294
Pr1Ni1Sn1,0.5881080627441406,6.45086084,0.0,icsd-646288
Tm1B12,0.5852546691894531,5.66578808,0.0,icsd-615607
Gd2Ni7,0.5829906463623047,6.37737425,0.0,icsd-636019
Er2Ni7,0.5802631378173828,6.24264293,0.0,icsd-630834
V3Ni1,0.5745487213134766,6.67725754,0.0,icsd-647028
Sm1Ni5,0.5689601898193359,6.31236501,0.0,icsd-646719
Ti1Ni3,0.5635890960693359,8.16614808,0.0,icsd-646970
Pu1Ni3,0.5627861022949219,9.57513695,0.0,icsd-105321
Nd2Ni7,0.5497341156005859,6.20410299,0.0,icsd-645589
Ca1Zn5,0.5457687377929688,2.82309759,0.0,icsd-418614
Ce2Ni7,0.5313587188720703,8.55978114,0.0,icsd-621585
Ni1,0.5251350402832031,8.06383486,0.0,icsd-163354
Sm1Ni3,0.5227642059326172,6.05593285,0.0,icsd-646696
Sm2Fe14C1,0.5155372619628906,4.94703279,0.0,icsd-617829
Pr1Ni3,0.5102958679199219,6.35067794,0.0,icsd-646242
Ba1Li4,0.5099086761474609,0.54364948,0.0,icsd-615944
Er2Fe14C1,0.5050449371337891,4.72643099,0.0,icsd-617650
Pr1Ni2Ge2,0.5027885437011719,6.30475771,0.0,icsd-637378
Dy2Fe14C1,0.4787101745605469,4.74597122,0.0,icsd-57040
Nd1Ni3,0.4710216522216797,6.39638206,0.0,icsd-645590
Dy1Ni3,0.4706897735595703,6.24078769,0.0,icsd-630007
Nd5Ni19,0.4534759521484375,6.40485223,0.0,icsd-182523
Ce1Ni2B2C1,0.45018768310546875,8.3589437,0.0,icsd-56645
Er1Ni2,0.4473533630371094,6.03758261,0.0,icsd-103265
Gd1Ni3,0.44037628173828125,6.16523687,0.0,icsd-104090
Tm2Fe14C1,0.4117107391357422,4.7091357,0.0,icsd-617876
Zr1Ni3,0.40524864196777344,7.05418019,0.0,icsd-105483
Sm2Ni7,0.4024314880371094,5.47172014,0.0,icsd-646703
Ca1Zn11,0.3909282684326172,3.07531772,0.0,icsd-184364
Y3Ni1,0.3201179504394531,3.72943363,0.0,icsd-658309
Ca1Cu5,0.28839683532714844,5.55275908,0.0,icsd-619214
Li1Zn13,0.27021026611328125,2.31570696,0.0,icsd-421842
Ce1Ni3,0.22263336181640625,8.69568058,0.0,icsd-249414
Ce1Ni2Ge2,0.15915298461914062,7.87755607,0.0,icsd-621229
Cs1C8,0.14808082580566406,4.31819688,0.0,icsd-74641
Fe1Ni3,0.14297866821289062,7.50050958,0.0,icsd-632929
Ni1O1,-0.03474235534667969,5.87177732,2.3008999999999995,icsd-9866
